         1186752738 function calls (1183714170 primitive calls) in 303.272 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    29341    0.245    0.000    0.306    0.000 {method 'writerow' of '_csv.writer' objects}
        7    0.000    0.000    0.298    0.043 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\_library\custom_ops.py:20(custom_op)
58704/58687    0.041    0.000    0.293    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\_tensor.py:33(wrapped)
   237057    0.286    0.000    0.286    0.000 {built-in method cvxopt.blas.tbsv}
    58930    0.039    0.000    0.285    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\nn\modules\module.py:2633(named_parameters)
   330792    0.065    0.000    0.281    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\numpy\ma\core.py:1374(make_mask_descr)
      890    0.007    0.000    0.272    0.000 <frozen importlib._bootstrap_external>:1066(get_code)
    58930    0.122    0.000    0.266    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\nn\modules\module.py:2588(_named_members)
      897    0.053    0.000    0.265    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\colors.py:419(to_rgba_array)
    58700    0.264    0.000    0.264    0.000 {method 'all' of 'torch._C.TensorBase' objects}
      138    0.004    0.000    0.256    0.002 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\axis.py:1276(_update_ticks)
      298    0.002    0.000    0.255    0.001 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\axes\_axes.py:4618(_parse_scatter_color_args)
    17/15    0.000    0.000    0.255    0.017 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\_subclasses\fake_impls.py:107(contains_tensor_types)
   117626    0.253    0.000    0.254    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\numpy\_core\_methods.py:99(_clip)
   587490    0.156    0.000    0.252    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\numpy\_core\numeric.py:2429(<genexpr>)
        9    0.000    0.000    0.245    0.027 C:\Users\clark\miniforge3\Lib\tkinter\__init__.py:2326(__init__)
   322716    0.243    0.000    0.243    0.000 {built-in method torch._C._get_tracing_state}
        9    0.241    0.027    0.241    0.027 {built-in method _tkinter.create}
        1    0.000    0.000    0.241    0.241 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\distributed\fsdp\_flat_param.py:1(<module>)
    58671    0.240    0.000    0.240    0.000 {method 'pow' of 'torch._C.TensorBase' objects}
   405846    0.238    0.000    0.238    0.000 {method 'reshape' of 'numpy.ndarray' objects}
    29350    0.237    0.000    0.237    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\distributions\constraints.py:368(check)
        1    0.000    0.000    0.233    0.233 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\distributed\fsdp\_fsdp_extensions.py:1(<module>)
        1    0.000    0.000    0.230    0.230 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\distributed\fsdp\_shard_utils.py:1(<module>)
        1    0.000    0.000    0.228    0.228 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\distributed\tensor\__init__.py:1(<module>)
        1    0.000    0.000    0.228    0.228 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\distributed\tensor\_ops\__init__.py:1(<module>)
        1    0.000    0.000    0.218    0.218 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\polys\__init__.py:1(<module>)
   515183    0.217    0.000    0.217    0.000 {built-in method cvxopt.blas.dot}
   330792    0.157    0.000    0.216    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\numpy\ma\core.py:1360(_replace_dtype_fields)
    29335    0.031    0.000    0.212    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\stable_baselines3\common\torch_layers.py:45(forward)
1685/1680    0.203    0.000    0.210    0.000 {method 'call' of '_tkinter.tkapp' objects}
   412020    0.209    0.000    0.209    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\nn\modules\module.py:1915(__getattr__)
    84886    0.205    0.000    0.205    0.000 {built-in method cvxopt.base.syrk}
1261113/1261023    0.187    0.000    0.204    0.000 {built-in method builtins.getattr}
    29335    0.056    0.000    0.200    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\stable_baselines3\common\preprocessing.py:92(preprocess_obs)
   118091    0.097    0.000    0.199    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\numpy\_core\_ufunc_config.py:440(__enter__)
    29335    0.198    0.000    0.198    0.000 {method 'numpy' of 'torch._C.TensorBase' objects}
    29350    0.024    0.000    0.193    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\stable_baselines3\common\distributions.py:473(get_std)
        1    0.000    0.000    0.193    0.193 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\distributed\tensor\_ops\_conv_ops.py:1(<module>)
  1181908    0.193    0.000    0.193    0.000 {method 'items' of 'dict' objects}
    29335    0.014    0.000    0.182    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\stable_baselines3\common\distributions.py:80(get_actions)
98319/56991    0.061    0.000    0.173    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\artist.py:315(stale)
     5867    0.162    0.000    0.170    0.000 C:\Users\clark\Documents\Robotarium\robotarium_python_simulator\rps\utilities\transformations.py:21(si_to_uni_dyn)
    29350    0.169    0.000    0.169    0.000 {built-in method torch.exp}
      300    0.000    0.000    0.168    0.001 C:\Users\clark\miniforge3\Lib\dataclasses.py:1264(wrap)
    29335    0.031    0.000    0.168    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\stable_baselines3\common\distributions.py:587(mode)
      300    0.011    0.000    0.168    0.001 C:\Users\clark\miniforge3\Lib\dataclasses.py:921(_process_class)
    84886    0.167    0.000    0.167    0.000 {built-in method cvxopt.base.gemm}
2130/2080    0.033    0.000    0.165    0.000 {built-in method builtins.__build_class__}
    11734    0.082    0.000    0.163    0.000 C:\Users\clark\Documents\Robotarium\robotarium_python_simulator\rps\robotarium_abc.py:151(_uni_to_diff)
   169772    0.041    0.000    0.160    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\cvxopt\coneprog.py:1915(fA)
     5867    0.041    0.000    0.159    0.000 C:\Users\clark\Documents\Robotarium\robotarium_python_simulator\rps\robotarium_abc.py:142(_threshold)
   166470    0.060    0.000    0.158    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\colors.py:278(to_rgba)
       11    0.000    0.000    0.158    0.014 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\library.py:171(_register_fake)
    23471    0.085    0.000    0.155    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\numpy\_core\shape_base.py:220(vstack)
  1586710    0.155    0.000    0.155    0.000 {function _ParameterMeta.__instancecheck__ at 0x000001EDF0A0F060}
       11    0.000    0.000    0.155    0.014 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\_library\fake_impl.py:19(register)
   339544    0.154    0.000    0.154    0.000 {built-in method cvxopt.misc_solvers.max_step}
       16    0.000    0.000    0.154    0.010 C:\Users\clark\miniforge3\Lib\inspect.py:1070(findsource)
       11    0.000    0.000    0.153    0.014 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\_library\utils.py:44(get_source)
       11    0.000    0.000    0.153    0.014 C:\Users\clark\miniforge3\Lib\inspect.py:1688(getframeinfo)
      138    0.000    0.000    0.152    0.001 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\axis.py:1644(get_major_ticks)
   169772    0.152    0.000    0.152    0.000 {built-in method cvxopt.lapack.potrf}
        1    0.000    0.000    0.152    0.152 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\distributed\tensor\_dtensor_spec.py:1(<module>)
       27    0.005    0.000    0.152    0.006 C:\Users\clark\miniforge3\Lib\inspect.py:988(getmodule)
    13892    0.013    0.000    0.152    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\numpy\_core\fromnumeric.py:211(reshape)
        1    0.000    0.000    0.150    0.150 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\distributed\tensor\placement_types.py:1(<module>)
   351278    0.150    0.000    0.150    0.000 {built-in method cvxopt.misc_solvers.sdot}
      298    0.006    0.000    0.148    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\axes\_base.py:2343(add_collection)
    82099    0.058    0.000    0.147    0.000 {built-in method builtins.all}
    29335    0.145    0.000    0.145    0.000 {built-in method torch.mm}
   434328    0.142    0.000    0.142    0.000 {method 'copy' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.141    0.141 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\distributed\tensor\_collective_utils.py:1(<module>)
        1    0.000    0.000    0.141    0.141 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\library.py:821(register)
   248933    0.140    0.000    0.140    0.000 {built-in method numpy.arange}
    20714    0.017    0.000    0.140    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\artist.py:102(_stale_axes_callback)
    29350    0.140    0.000    0.140    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\distributions\constraints.py:355(check)
   796612    0.129    0.000    0.139    0.000 {method 'add' of 'set' objects}
    84886    0.031    0.000    0.138    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\cvxopt\coneprog.py:1843(fP)
    29350    0.137    0.000    0.137    0.000 {built-in method torch.broadcast_tensors}
   445334    0.137    0.000    0.137    0.000 {built-in method numpy.zeros}
   103210    0.042    0.000    0.135    0.000 <frozen abc>:117(__instancecheck__)
      941    0.007    0.000    0.133    0.000 <frozen importlib._bootstrap>:1240(_find_spec)
    36132    0.022    0.000    0.133    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\axis.py:1800(convert_units)
      155    0.001    0.000    0.133    0.001 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\axis.py:1585(_get_tick)
842719/842254    0.131    0.000    0.131    0.000 {built-in method builtins.len}
    29335    0.017    0.000    0.131    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\stable_baselines3\common\distributions.py:632(forward)
    18705    0.102    0.000    0.131    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\numpy\lib\_shape_base_impl.py:621(column_stack)
      890    0.014    0.000    0.131    0.000 <frozen importlib._bootstrap_external>:755(_compile_bytecode)
        1    0.000    0.000    0.130    0.130 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\core\__init__.py:1(<module>)
    19791    0.024    0.000    0.128    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\artist.py:268(convert_xunits)
        1    0.000    0.000    0.125    0.125 C:\Users\clark\Documents\Robotarium\robotarium_python_simulator\rps\robotarium.py:15(__init__)
        1    0.000    0.000    0.125    0.125 C:\Users\clark\Documents\Robotarium\robotarium_python_simulator\rps\robotarium_abc.py:18(__init__)
    90753    0.041    0.000    0.124    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\cvxopt\coneprog.py:1987(xcopy)
      941    0.001    0.000    0.119    0.000 <frozen importlib._bootstrap_external>:1524(find_spec)
      941    0.002    0.000    0.119    0.000 <frozen importlib._bootstrap_external>:1495(_get_spec)
     1190    0.004    0.000    0.117    0.000 <frozen ntpath>:705(realpath)
       57    0.000    0.000    0.117    0.002 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\offsetbox.py:54(get_offset)
       57    0.000    0.000    0.116    0.002 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\offsetbox.py:291(get_offset)
       15    0.000    0.000    0.116    0.008 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\legend.py:717(_findoffset)
